claim_id,from_date,end_date,transport_cost,accommodation_cost,meals_and_incidentals_cost,reg_points_used,special_points_used,USA_points_used,total_cost,mp_office
T0212706,2021/05/24,2021/05/27,333.5100,0.0000,254.0600,1.0000,0,0,587.57,"Blanchet, Yves-François"
T0212953,2021/05/29,2021/05/30,115.8200,175.1500,18.3800,1.0000,0,0,309.35,"Blanchet, Yves-François"
T0212956,2021/05/31,2021/06/03,333.9700,0.0000,254.0600,1.0000,0,0,588.03,"Blanchet, Yves-François"
200498352,2021/06/01,2021/06/30,0.0000,2080.0000,0.0000,0,0,0,2080.00,"Blanchet, Yves-François"
T0212959,2021/06/02,2021/06/03,220.5000,0.0000,103.7500,1.0000,0,0,324.25,"Blanchet, Yves-François"
T0213087,2021/06/07,2021/06/10,329.3400,0.0000,300.8500,1.0000,0,0,630.19,"Blanchet, Yves-François"
T0213276,2021/06/13,2021/06/16,333.9700,102.6000,169.3800,1.5000,0,0,605.95,"Blanchet, Yves-François"
T0213442,2021/06/21,2021/06/23,334.8800,0.0000,169.3800,1.0000,0,0,504.26,"Blanchet, Yves-François"
200503110,2021/07/01,2021/07/31,0.0000,2080.0000,0.0000,0,0,0,2080.00,"Blanchet, Yves-François"
T0212533,2021/03/06,2021/05/06,0.0000,46.9000,0.0000,0,0,0,46.90,"Blanchette-Joncas, Maxime"
200488907,2021/04/01,2021/04/30,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Blanchette-Joncas, Maxime"
T0211476,2021/04/05,2021/04/05,498.5200,0.0000,97.6700,0,0.0000,0,596.19,"Blanchette-Joncas, Maxime"
T0211934,2021/04/09,2021/05/08,0.0000,82.7400,0.0000,0,0,0,82.74,"Blanchette-Joncas, Maxime"
T0212495,2021/04/24,2021/05/09,711.3400,0.0000,1602.1400,1.0000,0,0,2313.48,"Blanchette-Joncas, Maxime"
200491822,2021/05/01,2021/05/31,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Blanchette-Joncas, Maxime"
T0212534,2021/05/09,2021/06/08,0.0000,45.5700,0.0000,0,0,0,45.57,"Blanchette-Joncas, Maxime"
T0213068,2021/05/19,2021/05/19,163.9500,0.0000,116.2600,0.0000,0,0,280.21,"Blanchette-Joncas, Maxime"
T0212750,2021/05/19,2021/06/06,689.6500,136.8000,262.5000,1.0000,0,0,1088.95,"Blanchette-Joncas, Maxime"
T0212995,2021/05/27,2021/05/28,0.0000,136.8000,0.0000,0.0000,0,0,136.80,"Blanchette-Joncas, Maxime"
T0212917,2021/05/27,2021/05/28,105.6400,0.0000,158.3700,0.0000,0,0,264.01,"Blanchette-Joncas, Maxime"
T0212996,2021/05/31,2021/06/03,105.6400,0.0000,334.9000,0.0000,0,0,440.54,"Blanchette-Joncas, Maxime"
T0212997,2021/05/31,2021/06/03,0.0000,332.7000,0.0000,0.0000,0,0,332.70,"Blanchette-Joncas, Maxime"
200498353,2021/06/01,2021/06/30,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Blanchette-Joncas, Maxime"
T0213123,2021/06/07,2021/06/10,105.6400,0.0000,289.2600,0.0000,0,0,394.90,"Blanchette-Joncas, Maxime"
T0213116,2021/06/07,2021/06/10,0.0000,410.4000,0.0000,0.0000,0,0,410.40,"Blanchette-Joncas, Maxime"
T0213171,2021/06/09,2021/07/08,0.0000,45.5700,0.0000,0,0,0,45.57,"Blanchette-Joncas, Maxime"
T0213226,2021/06/13,2021/06/13,57.4400,0.0000,33.6600,0.0000,0,0,91.10,"Blanchette-Joncas, Maxime"
200503111,2021/07/01,2021/07/31,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Blanchette-Joncas, Maxime"
T0213026,2021/03/08,2021/04/08,0.0000,151.1300,0.0000,0,0,0,151.13,"Blaney, Rachel"
200488908,2021/04/01,2021/04/30,0.0000,2000.0000,0.0000,0,0,0,2000.00,"Blaney, Rachel"
T0212738,2021/04/08,2021/05/08,0.0000,30.1700,0.0000,0,0,0,30.17,"Blaney, Rachel"
200491823,2021/05/01,2021/05/31,0.0000,2000.0000,0.0000,0,0,0,2000.00,"Blaney, Rachel"
T0213086,2021/06/01,2021/06/08,63.4300,0.0000,0.0000,0.0000,0,0,63.43,"Blaney, Rachel"
200498354,2021/06/01,2021/06/30,0.0000,2000.0000,0.0000,0,0,0,2000.00,"Blaney, Rachel"
T0213027,2021/06/04,2021/06/04,53.7100,0.0000,0.0000,0,0.0000,0,53.71,"Blaney, Rachel"
200503112,2021/07/01,2021/07/31,0.0000,2000.0000,0.0000,0,0,0,2000.00,"Blaney, Rachel"
T0210912,2020/11/01,2021/11/01,147.9900,0.0000,0.0000,0.0000,0.0000,0,147.99,"Blaney, Hon. Steven"
T0212437,2021/04/01,2021/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"Blaney, Hon. Steven"
T0212833,2021/05/01,2021/05/31,0.0000,1550.0000,0.0000,0,0,0,1550.00,"Blaney, Hon. Steven"
T0213289,2021/06/07,2021/06/11,426.4200,0.0000,462.5400,1.0000,0,0,888.96,"Blaney, Hon. Steven"
T0213291,2021/06/14,2021/06/18,426.4200,0.0000,435.0400,1.0000,0,0,861.46,"Blaney, Hon. Steven"
T0212513,2021/02/17,2021/04/29,0.0000,159.9900,0.0000,0,0,0,159.99,"Block, Kelly"
T0213245,2021/03/17,2021/05/29,0.0000,154.4000,0.0000,0,0,0,154.40,"Block, Kelly"
200488909,2021/04/01,2021/04/30,0.0000,1937.5700,0.0000,0,0,0,1937.57,"Block, Kelly"
T0212616,2021/04/07,2021/04/07,140.1600,0.0000,40.8200,0.0000,0,0,180.98,"Block, Kelly"
T0212615,2021/04/07,2021/04/07,134.0200,0.0000,40.8200,0.0000,0,0,174.84,"Block, Kelly"
200491824,2021/05/01,2021/05/31,0.0000,1937.5700,0.0000,0,0,0,1937.57,"Block, Kelly"
T0213125,2021/05/24,2021/05/28,1417.0300,0.0000,300.8500,1.0000,0,0,1717.88,"Block, Kelly"
200498355,2021/06/01,2021/06/30,0.0000,1937.5700,0.0000,0,0,0,1937.57,"Block, Kelly"
T0213410,2021/06/06,2021/06/11,1451.0200,0.0000,300.6200,1.0000,0,0,1751.64,"Block, Kelly"
200503113,2021/07/01,2021/07/31,0.0000,1937.5700,0.0000,0,0,0,1937.57,"Block, Kelly"
T0212111,2021/02/01,2021/02/28,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0212112,2021/03/01,2021/03/31,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0212113,2021/04/01,2021/04/30,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0212195,2021/04/21,2021/04/23,68.8800,0.0000,227.0500,0.0000,0,0,295.93,"Boulerice, Alexandre"
T0212505,2021/04/26,2021/04/29,69.5700,0.0000,327.1900,0.0000,0,0,396.76,"Boulerice, Alexandre"
T0212506,2021/05/01,2021/05/31,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0212525,2021/05/10,2021/05/14,72.3200,0.0000,419.6000,0.0000,0,0,491.92,"Boulerice, Alexandre"
T0213079,2021/06/01,2021/06/30,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0213176,2021/06/07,2021/06/11,68.0000,0.0000,419.6000,0.0000,0,0,487.60,"Boulerice, Alexandre"
T0213333,2021/06/14,2021/06/15,185.3100,0.0000,0.0000,1.0000,0,0,185.31,"Boulerice, Alexandre"
T0213370,2021/06/17,2021/06/17,185.7900,0.0000,100.1300,1.0000,0,0,285.92,"Boulerice, Alexandre"
T0213204,2021/07/01,2021/07/31,0.0000,1900.0000,0.0000,0,0,0,1900.00,"Boulerice, Alexandre"
T0211829,2021/04/10,2021/04/10,91.2000,0.0000,0.0000,0,0.0000,0,91.20,"Bragdon, Richard"
T0212202,2021/04/11,2021/04/15,507.2600,0.0000,226.3400,0.0000,0.0000,0,733.60,"Bragdon, Richard"
T0212491,2021/04/19,2021/04/30,434.6100,0.0000,56.7400,0.0000,0.0000,0,491.35,"Bragdon, Richard"
T0212567,2021/05/02,2021/05/09,357.6600,0.0000,235.0000,0.0000,0.0000,0,592.66,"Bragdon, Richard"
T0212964,2021/05/14,2021/05/23,856.4300,0.0000,338.7500,0.0000,0.0000,0,1195.18,"Bragdon, Richard"
T0213004,2021/05/28,2021/06/03,425.5800,0.0000,0.0000,0.0000,0.0000,0,425.58,"Bragdon, Richard"
T0213530,2021/06/03,2021/06/16,565.7000,0.0000,226.5600,0.0000,0.0000,0,792.26,"Bragdon, Richard"
T0213552,2021/06/07,2021/06/07,57.0000,0.0000,0.0000,0,0.0000,0,57.00,"Bragdon, Richard"
T0213554,2021/06/17,2021/06/18,1000.8500,156.3400,200.2700,1.0000,0,0,1357.46,"Bragdon, Richard"
T0212281,2021/01/31,2021/02/28,0.0000,74.4500,0.0000,0,0,0,74.45,"Brassard, John"
T0212711,2021/02/28,2021/03/31,0.0000,76.1500,0.0000,0,0,0,76.15,"Brassard, John"
200488910,2021/04/01,2021/04/30,0.0000,1300.0000,0.0000,0,0,0,1300.00,"Brassard, John"
T0211950,2021/04/11,2021/04/16,447.4400,0.0000,435.2700,1.0000,0,0,882.71,"Brassard, John"
200491825,2021/05/01,2021/05/31,0.0000,1300.0000,0.0000,0,0,0,1300.00,"Brassard, John"
T0212602,2021/05/09,2021/05/14,447.4400,0.0000,473.3900,1.0000,0,0,920.83,"Brassard, John"
200498356,2021/06/01,2021/06/30,0.0000,1300.0000,0.0000,0,0,0,1300.00,"Brassard, John"
T0213502,2021/06/15,2021/06/19,447.4400,0.0000,272.9000,1.0000,0,0,720.34,"Brassard, John"
200503114,2021/07/01,2021/07/31,0.0000,1300.0000,0.0000,0,0,0,1300.00,"Brassard, John"
200488911,2021/04/01,2021/04/30,0.0000,1326.0000,0.0000,0,0,0,1326.00,"Bratina, Bob"
200491826,2021/05/01,2021/05/31,0.0000,1326.0000,0.0000,0,0,0,1326.00,"Bratina, Bob"
200498357,2021/06/01,2021/06/30,0.0000,1326.0000,0.0000,0,0,0,1326.00,"Bratina, Bob"
200503115,2021/07/01,2021/07/31,0.0000,1326.0000,0.0000,0,0,0,1326.00,"Bratina, Bob"
T0212492,2021/04/01,2021/04/26,67.7100,0.0000,0.0000,0.0000,0,0,67.71,"Brière, Élisabeth"
200488912,2021/04/01,2021/04/30,0.0000,1725.0000,0.0000,0,0,0,1725.00,"Brière, Élisabeth"
T0211856,2021/04/05,2021/04/09,328.4100,174.1800,0.0000,1.0000,0,0,502.59,"Brière, Élisabeth"
T0212157,2021/04/18,2021/04/23,328.4100,174.1800,0.0000,1.0000,0,0,502.59,"Brière, Élisabeth"
200491827,2021/05/01,2021/05/31,0.0000,1725.0000,0.0000,0,0,0,1725.00,"Brière, Élisabeth"
T0212518,2021/05/02,2021/05/07,328.4100,174.1800,0.0000,1.0000,0,0,502.59,"Brière, Élisabeth"
T0212720,2021/05/16,2021/05/21,328.4100,174.1800,0.0000,1.0000,0,0,502.59,"Brière, Élisabeth"
200498358,2021/06/01,2021/06/30,0.0000,1725.0000,0.0000,0,0,0,1725.00,"Brière, Élisabeth"
T0213330,2021/06/06,2021/06/11,328.4100,174.1800,0.0000,1.0000,0,0,502.59,"Brière, Élisabeth"
200503116,2021/07/01,2021/07/31,0.0000,1725.0000,0.0000,0,0,0,1725.00,"Brière, Élisabeth"
T0212380,2021/02/13,2021/04/16,0.0000,75.2700,0.0000,0,0,0,75.27,"Brunelle-Duceppe, Alexis"
200488913,2021/04/01,2021/04/30,0.0000,1340.0000,0.0000,0,0,0,1340.00,"Brunelle-Duceppe, Alexis"
T0211921,2021/04/11,2021/04/15,624.9100,0.0000,500.6700,1.0000,0,0,1125.58,"Brunelle-Duceppe, Alexis"
T0211927,2021/04/12,2021/05/11,0.0000,98.0900,0.0000,0,0,0,98.09,"Brunelle-Duceppe, Alexis"
T0212274,2021/04/25,2021/04/30,624.9100,0.0000,500.6700,1.0000,0,0,1125.58,"Brunelle-Duceppe, Alexis"
200491828,2021/05/01,2021/05/31,0.0000,1340.0000,0.0000,0,0,0,1340.00,"Brunelle-Duceppe, Alexis"
T0212516,2021/05/07,2021/05/12,120.4600,0.0000,64.2200,0.0000,0.0000,0,184.68,"Brunelle-Duceppe, Alexis"
T0212569,2021/05/09,2021/05/13,624.9100,0.0000,400.5400,1.0000,0,0,1025.45,"Brunelle-Duceppe, Alexis"
T0212572,2021/05/12,2021/06/11,0.0000,98.0900,0.0000,0,0,0,98.09,"Brunelle-Duceppe, Alexis"
T0212802,2021/05/23,2021/05/27,624.9100,0.0000,462.7700,1.0000,0,0,1087.68,"Brunelle-Duceppe, Alexis"
T0212799,2021/05/26,2021/05/28,94.5200,0.0000,79.2900,0.0000,0.0000,0,173.81,"Brunelle-Duceppe, Alexis"
T0212981,2021/05/30,2021/06/03,624.9100,0.0000,462.7700,1.0000,0,0,1087.68,"Brunelle-Duceppe, Alexis"
200498359,2021/06/01,2021/06/30,0.0000,1340.0000,0.0000,0,0,0,1340.00,"Brunelle-Duceppe, Alexis"
T0213151,2021/06/06,2021/06/09,624.9100,0.0000,362.6300,1.0000,0,0,987.54,"Brunelle-Duceppe, Alexis"
T0213535,2021/06/11,2021/06/22,119.0700,0.0000,79.3000,0.0000,0.0000,0,198.37,"Brunelle-Duceppe, Alexis"
T0213415,2021/06/13,2021/06/18,624.9100,0.0000,500.6700,1.0000,0,0,1125.58,"Brunelle-Duceppe, Alexis"
T0213416,2021/06/15,2021/06/18,624.9100,0.0000,334.9100,1.0000,0,0,959.82,"Brunelle-Duceppe, Alexis"
T0213551,2021/06/20,2021/06/23,624.9100,0.0000,362.6300,1.0000,0,0,987.54,"Brunelle-Duceppe, Alexis"
T0213534,2021/06/21,2021/06/21,113.9700,0.0000,79.3000,0.0000,0.0000,0,193.27,"Brunelle-Duceppe, Alexis"
T0213525,2021/06/21,2021/06/21,78.7800,0.0000,79.3000,0.0000,0,0,158.08,"Brunelle-Duceppe, Alexis"
T0213499,2021/06/21,2021/06/22,130.6400,0.0000,97.6700,0.0000,0.0000,0,228.31,"Brunelle-Duceppe, Alexis"
T0213528,2021/06/21,2021/06/22,249.7200,0.0000,112.9600,0.0000,0,0,362.68,"Brunelle-Duceppe, Alexis"
200503117,2021/07/01,2021/07/31,0.0000,1340.0000,0.0000,0,0,0,1340.00,"Brunelle-Duceppe, Alexis"
T0213351,2021/02/22,2021/04/01,0.0000,42.2900,0.0000,0,0,0,42.29,"Calkins, Blaine"
200488914,2021/04/01,2021/04/30,0.0000,1760.6800,0.0000,0,0,0,1760.68,"Calkins, Blaine"
T0213352,2021/04/01,2021/05/01,0.0000,24.3800,0.0000,0,0,0,24.38,"Calkins, Blaine"
T0211586,2021/04/03,2021/05/02,0.0000,75.2100,0.0000,0,0,0,75.21,"Calkins, Blaine"
200491829,2021/05/01,2021/05/31,0.0000,1760.6800,0.0000,0,0,0,1760.68,"Calkins, Blaine"
T0213484,2021/05/01,2021/05/31,0.0000,29.1900,0.0000,0,0,0,29.19,"Calkins, Blaine"
T0212909,2021/05/02,2021/05/07,2082.0400,0.0000,600.8000,1.0000,0,0,2682.84,"Calkins, Blaine"
T0212449,2021/05/03,2021/06/02,0.0000,73.6500,0.0000,0,0,0,73.65,"Calkins, Blaine"
T0212938,2021/05/25,2021/05/25,20.4600,0.0000,0.0000,0.0000,0,0,20.46,"Calkins, Blaine"
T0213348,2021/05/29,2021/05/29,35.8000,0.0000,0.0000,0.0000,0,0,35.80,"Calkins, Blaine"
200498360,2021/06/01,2021/06/30,0.0000,1760.6800,0.0000,0,0,0,1760.68,"Calkins, Blaine"
T0213082,2021/06/03,2021/07/02,0.0000,75.2000,0.0000,0,0,0,75.20,"Calkins, Blaine"
T0213349,2021/06/06,2021/06/11,2444.5600,0.0000,562.9000,1.0000,0,0,3007.46,"Calkins, Blaine"
T0213472,2021/06/14,2021/06/17,2499.7600,0.0000,297.0100,1.0000,0,0,2796.77,"Calkins, Blaine"
T0213482,2021/06/18,2021/06/22,1266.9700,0.0000,435.0400,1.0000,0,0,1702.01,"Calkins, Blaine"
200503118,2021/07/01,2021/07/31,0.0000,1760.6800,0.0000,0,0,0,1760.68,"Calkins, Blaine"
200488915,2021/04/01,2021/04/30,0.0000,1785.0000,0.0000,0,0,0,1785.00,"Cannings, Richard"
200491830,2021/05/01,2021/05/31,0.0000,1785.0000,0.0000,0,0,0,1785.00,"Cannings, Richard"
200498361,2021/06/01,2021/06/30,0.0000,1785.0000,0.0000,0,0,0,1785.00,"Cannings, Richard"
T0213473,2021/06/12,2021/06/19,2314.7500,0.0000,801.0700,1.0000,0,0,3115.82,"Cannings, Richard"
200503119,2021/07/01,2021/07/31,0.0000,1785.0000,0.0000,0,0,0,1785.00,"Cannings, Richard"
T0212677,2021/02/21,2021/03/23,0.0000,36.5900,0.0000,0,0,0,36.59,"Carr, Hon. Jim"
T0212886,2021/03/23,2021/04/23,0.0000,33.4400,0.0000,0,0,0,33.44,"Carr, Hon. Jim"
200488916,2021/04/01,2021/04/30,0.0000,2138.2000,0.0000,0,0,0,2138.20,"Carr, Hon. Jim"
T0211482,2021/04/01,2021/04/30,95.0600,0.0000,0.0000,0.0000,0,0,95.06,"Carr, Hon. Jim"
200491831,2021/05/01,2021/05/31,0.0000,2138.2000,0.0000,0,0,0,2138.20,"Carr, Hon. Jim"
T0212531,2021/05/01,2021/05/31,119.6400,0.0000,0.0000,0.0000,0,0,119.64,"Carr, Hon. Jim"
T0213177,2021/05/25,2021/05/25,17.3100,0.0000,0.0000,0.0000,0,0,17.31,"Carr, Hon. Jim"
200498362,2021/06/01,2021/06/30,0.0000,2138.2000,0.0000,0,0,0,2138.20,"Carr, Hon. Jim"
200503120,2021/07/01,2021/07/31,0.0000,2138.2000,0.0000,0,0,0,2138.20,"Carr, Hon. Jim"
T0211588,2021/04/01,2021/04/09,591.3600,0.0000,400.5300,1.5000,0,0,991.89,"Carrie, Colin"
T0212268,2021/04/01,2021/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"Carrie, Colin"
T0212250,2021/04/21,2021/04/23,394.2400,0.0000,300.4000,1.0000,0,0,694.64,"Carrie, Colin"
T0212931,2021/05/01,2021/05/31,0.0000,1550.0000,0.0000,0,0,0,1550.00,"Carrie, Colin"
T0212411,2021/05/04,2021/05/06,394.2400,0.0000,300.4000,1.0000,0,0,694.64,"Carrie, Colin"
T0212669,2021/05/11,2021/05/20,788.4800,0.0000,600.8000,2.0000,0,0,1389.28,"Carrie, Colin"
T0212930,2021/05/31,2021/05/31,197.1200,0.0000,100.1300,0.5000,0,0,297.25,"Carrie, Colin"
T0212897,2021/04/01,2021/05/31,0.0000,3120.0000,0.0000,0,0,0,3120.00,"Casey, Sean"
T0212158,2021/04/15,2021/04/15,162.3400,0.0000,65.8500,1.0000,0,0,228.19,"Chabot, Louise"
T0212247,2021/04/15,2021/04/25,55.6100,0.0000,0.0000,0.0000,0.0000,0,55.61,"Chabot, Louise"
T0212481,2021/04/16,2021/04/16,6.9500,0.0000,0.0000,0.0000,0,0,6.95,"Chabot, Louise"
T0212254,2021/04/27,2021/04/28,324.6800,0.0000,131.7000,2.0000,0,0,456.38,"Chabot, Louise"
T0212323,2021/04/01,2021/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"Chagger, Hon. Bardish"
T0212908,2021/05/01,2021/05/31,0.0000,1550.0000,0.0000,0,0,0,1550.00,"Chagger, Hon. Bardish"
T0211872,2020/12/14,2021/03/09,39.4400,0.0000,0.0000,0.0000,0,0,39.44,"Champagne, Hon. François-Philippe"
T0212804,2021/03/11,2021/05/19,0.0000,133.2700,0.0000,0,0,0,133.27,"Champagne, Hon. François-Philippe"
T0211079,2021/03/18,2021/03/18,353.8700,0.0000,0.0000,1.0000,0,0,353.87,"Champagne, Hon. François-Philippe"
200488917,2021/04/01,2021/04/30,0.0000,1925.0000,0.0000,0,0,0,1925.00,"Champagne, Hon. François-Philippe"
T0212800,2021/04/09,2021/05/12,85.9500,0.0000,0.0000,0.0000,0,0,85.95,"Champagne, Hon. François-Philippe"
200491832,2021/05/01,2021/05/31,0.0000,1925.0000,0.0000,0,0,0,1925.00,"Champagne, Hon. François-Philippe"
T0212803,2021/05/20,2021/05/20,329.6600,0.0000,0.0000,1.0000,0,0,329.66,"Champagne, Hon. François-Philippe"
200498363,2021/06/01,2021/06/30,0.0000,1925.0000,0.0000,0,0,0,1925.00,"Champagne, Hon. François-Philippe"
T0213414,2021/06/16,2021/06/16,14.8200,0.0000,0.0000,0.0000,0,0,14.82,"Champagne, Hon. François-Philippe"
200503121,2021/07/01,2021/07/31,0.0000,1925.0000,0.0000,0,0,0,1925.00,"Champagne, Hon. François-Philippe"
200488918,2021/04/01,2021/04/30,0.0000,1885.0000,0.0000,0,0,0,1885.00,"Champoux, Martin"
T0212079,2021/04/11,2021/04/17,574.2400,0.0000,569.9100,2.0000,0,0,1144.15,"Champoux, Martin"
T0212194,2021/04/18,2021/04/24,287.1200,0.0000,390.6800,1.0000,0,0,677.80,"Champoux, Martin"
T0212206,2021/04/25,2021/04/27,287.1200,0.0000,195.3300,1.0000,0,0,482.45,"Champoux, Martin"
200491833,2021/05/01,2021/05/31,0.0000,1885.0000,0.0000,0,0,0,1885.00,"Champoux, Martin"
T0212500,2021/05/04,2021/05/05,283.5400,0.0000,200.2700,1.0000,0,0,483.81,"Champoux, Martin"
T0212583,2021/05/09,2021/05/13,287.1200,0.0000,488.3400,1.0000,0,0,775.46,"Champoux, Martin"
T0212849,2021/05/23,2021/05/29,287.1200,0.0000,390.6800,1.0000,0,0,677.80,"Champoux, Martin"
T0212988,2021/05/30,2021/06/03,287.1200,0.0000,300.4000,1.0000,0,0,587.52,"Champoux, Martin"
200498364,2021/06/01,2021/06/30,0.0000,1885.0000,0.0000,0,0,0,1885.00,"Champoux, Martin"
T0213035,2021/06/04,2021/06/05,287.1200,0.0000,134.6400,1.0000,0,0,421.76,"Champoux, Martin"
T0213162,2021/06/06,2021/06/10,287.1200,0.0000,454.3300,1.0000,0,0,741.45,"Champoux, Martin"
T0213569,2021/06/13,2021/06/17,287.1200,0.0000,338.7500,1.0000,0,0,625.87,"Champoux, Martin"
T0213570,2021/06/20,2021/06/23,287.1200,0.0000,300.8500,1.0000,0,0,587.97,"Champoux, Martin"
200503122,2021/07/01,2021/07/31,0.0000,1885.0000,0.0000,0,0,0,1885.00,"Champoux, Martin"
200488919,2021/04/01,2021/04/30,0.0000,2300.0000,0.0000,0,0,0,2300.00,"Charbonneau, Louise"
T0212453,2021/04/07,2021/05/07,0.0000,58.4400,0.0000,0,0,0,58.44,"Charbonneau, Louise"
T0213302,2021/04/07,2021/06/07,0.0000,116.8800,0.0000,0,0,0,116.88,"Charbonneau, Louise"
200491834,2021/05/01,2021/05/31,0.0000,2300.0000,0.0000,0,0,0,2300.00,"Charbonneau, Louise"
200498365,2021/06/01,2021/06/30,0.0000,2300.0000,0.0000,0,0,0,2300.00,"Charbonneau, Louise"
T0213453,2021/06/13,2021/06/16,296.5000,0.0000,106.3400,1.0000,0,0,402.84,"Charbonneau, Louise"
200503123,2021/07/01,2021/07/31,0.0000,2300.0000,0.0000,0,0,0,2300.00,"Charbonneau, Louise"
T0212352,2021/04/01,2021/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"Chen, Shaun"
T0212871,2021/05/01,2021/05/31,0.0000,1550.0000,0.0000,0,0,0,1550.00,"Chen, Shaun"
T0212215,2021/04/11,2021/04/23,2286.9100,1498.3900,1236.1200,1.0000,0,0,5021.42,"Chiu, Kenny"
T0212612,2021/05/09,2021/05/14,2366.5700,624.3300,562.9000,1.0000,0,0,3553.80,"Chiu, Kenny"
T0212345,2021/03/09,2021/04/09,0.0000,29.7300,0.0000,0,0,0,29.73,"Chong, Hon. Michael"
T0211547,2021/04/01,2021/04/30,0.0000,1358.3000,0.0000,0,0,0,1358.30,"Chong, Hon. Michael"
T0212960,2021/04/09,2021/05/09,0.0000,32.8200,0.0000,0,0,0,32.82,"Chong, Hon. Michael"
T0212139,2021/04/11,2021/05/10,0.0000,70.4900,0.0000,0,0,0,70.49,"Chong, Hon. Michael"
T0212546,2021/04/26,2021/04/30,352.1300,0.0000,300.6200,1.0000,0,0,652.75,"Chong, Hon. Michael"
T0212344,2021/05/01,2021/05/31,0.0000,1358.3000,0.0000,0,0,0,1358.30,"Chong, Hon. Michael"
T0212969,2021/05/10,2021/05/14,754.7000,0.0000,281.5600,1.0000,0,0,1036.26,"Chong, Hon. Michael"
T0212795,2021/05/11,2021/06/10,0.0000,70.4900,0.0000,0,0,0,70.49,"Chong, Hon. Michael"
T0213012,2021/05/30,2021/06/04,460.7600,0.0000,291.7400,1.0000,0,0,752.50,"Chong, Hon. Michael"
T0213165,2021/06/01,2021/06/30,0.0000,1358.3000,0.0000,0,0,0,1358.30,"Chong, Hon. Michael"
T0213605,2021/06/11,2021/07/10,0.0000,70.4900,0.0000,0,0,0,70.49,"Chong, Hon. Michael"
200488920,2021/04/01,2021/04/30,0.0000,1939.0000,0.0000,0,0,0,1939.00,"Cooper, Michael"
200491835,2021/05/01,2021/05/31,0.0000,1939.0000,0.0000,0,0,0,1939.00,"Cooper, Michael"
200498366,2021/06/01,2021/06/30,0.0000,1939.0000,0.0000,0,0,0,1939.00,"Cooper, Michael"
200503124,2021/07/01,2021/07/31,0.0000,1939.0000,0.0000,0,0,0,1939.00,"Cooper, Michael"
T0212850,2021/05/05,2021/05/05,23.7400,0.0000,0.0000,0,0.0000,0,23.74,"Cormier, Serge"
T0212853,2021/05/05,2021/05/05,43.7000,0.0000,0.0000,0.0000,0,0,43.70,"Cormier, Serge"
T0213565,2021/06/23,2021/06/23,38.9400,0.0000,0.0000,0.0000,0,0,38.94,"Cormier, Serge"
T0212278,2021/03/31,2021/03/31,7.6900,0.0000,0.0000,0.0000,0,0,7.69,"Cumming, James"
200488921,2021/04/01,2021/04/30,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Cumming, James"
T0211852,2021/04/06,2021/04/09,398.0200,286.3000,431.3500,0.0000,0.0000,0,1115.67,"Cumming, James"
T0211677,2021/04/06,2021/05/05,0.0000,155.9900,0.0000,0,0,0,155.99,"Cumming, James"
T0212357,2021/04/25,2021/05/01,2396.1200,0.0000,700.9400,1.0000,0,0,3097.06,"Cumming, James"
200491836,2021/05/01,2021/05/31,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Cumming, James"
T0212949,2021/05/06,2021/06/05,0.0000,155.9900,0.0000,0,0,0,155.99,"Cumming, James"
T0212663,2021/05/09,2021/05/14,1794.2200,0.0000,600.8000,1.0000,0,0,2395.02,"Cumming, James"
T0212963,2021/05/24,2021/05/28,2296.3200,0.0000,500.6700,1.0000,0,0,2796.99,"Cumming, James"
T0213088,2021/05/30,2021/06/05,2400.6700,0.0000,700.9400,1.0000,0,0,3101.61,"Cumming, James"
200498367,2021/06/01,2021/06/30,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Cumming, James"
T0213195,2021/06/05,2021/07/05,0.0000,150.0000,0.0000,0,0,0,150.00,"Cumming, James"
200503125,2021/07/01,2021/07/31,0.0000,1600.0000,0.0000,0,0,0,1600.00,"Cumming, James"
T0213060,2021/02/22,2021/04/01,0.0000,30.1200,0.0000,0,0,0,30.12,"Dalton, Marc"
T0213072,2021/02/27,2021/03/26,0.0000,82.9900,0.0000,0,0,0,82.99,"Dalton, Marc"
T0213073,2021/03/27,2021/04/26,0.0000,82.9900,0.0000,0,0,0,82.99,"Dalton, Marc"
200488922,2021/04/01,2021/04/30,0.0000,2054.0000,0.0000,0,0,0,2054.00,"Dalton, Marc"
